,title,url
770,You’ve Removed Your Confederate Statues — Now What?,https://nextcity.org/urbanist-news/youve-removed-your-confederate-statues-now-what
771,Seattle Is Using Psychology to Help People Avoid City Fines and Fees,https://nextcity.org/urbanist-news/seattle-is-using-psychology-to-help-people-avoid-city-fines-and-fees
772,"For Some Cities, Hybrid Buses Are a Path to Zero Emissions. For Others, They’re a Maintenance Hassle",https://nextcity.org/urbanist-news/some-cities-hybrid-buses-path-zero-emissions-for-others-maintenance-hassle
773,"This Ride-Hailing Platform Wants to be Better for Everyone, Starting with Drivers",https://nextcity.org/urbanist-news/ride-hailing-platform-wants-to-be-better-for-everyone-starting-with-drivers
774,A New Commitment to Public Housing in San Antonio,https://nextcity.org/urbanist-news/a-new-commitment-to-public-housing-in-san-antonio
775,Why Only Multiracial Solidarity and Restorative Justice Can Solve Racial Attacks on Asian Americans,https://nextcity.org/urbanist-news/multiracial-solidarity-restorative-justice-solve-racial-attacks-on-asian-am
776,"Using Tech, California Counties Have Cleared 140,000 Marijuana-Related Convictions",https://nextcity.org/urbanist-news/using-tech-california-counties-cleared-140000-marijuana-related-convictions
777,Housing in Brief: LA Council Exploring Right to Housing,https://nextcity.org/urbanist-news/housing-in-brief-la-council-exploring-right-to-housing
778,Economics in Brief: Results From Stockton’s Basic Income Experiment,https://nextcity.org/urbanist-news/economics-in-brief-results-from-stocktons-basic-income-experiment
779,A Fight Over Inclusionary Zoning Foreshadows Booming Bozeman’s Troubles,https://nextcity.org/urbanist-news/a-fight-over-inclusionary-zoning-foreshadows-booming-bozemans-troubles
780,When The Home Is The Hazard: Pandemic Responses Must Address Housing Conditions,https://nextcity.org/urbanist-news/when-the-home-is-the-hazard-pandemic-responses-address-housing-conditions
781,"Bay Area Food Center Aims to Help Small Farmers Serve Large Clients, But the Reality Is Complicated",https://nextcity.org/urbanist-news/bay-area-food-center-aims-to-help-small-farmers-serve-large-clients
782,Transit Advocates Succeed in Killing Pittsburgh Shuttle Proposal (Maybe),https://nextcity.org/urbanist-news/transit-advocates-succeed-in-killing-pittsburgh-shuttle-proposal-maybe
783,What Is a Green Bank?,https://nextcity.org/urbanist-news/what-is-a-green-bank
784,A 167-Year-Old Fund in Philly Is Still Helping Business Owners,https://nextcity.org/urbanist-news/a-167-year-old-fund-in-philly-is-still-helping-business-owners
785,How Cities Can Help Small Businesses Hire and Train Locally,https://nextcity.org/urbanist-news/how-cities-can-help-small-businesses-hire-and-train-locally
786,Black and Latino Businesses Say Boston is Violating their Civil Rights,https://nextcity.org/urbanist-news/black-and-latino-businesses-say-boston-is-violating-their-civil-rights
787,Newark Hopes a Land Bank Will Help Revitalize its Neighborhoods,https://nextcity.org/urbanist-news/newark-hopes-a-land-bank-will-help-revitalize-its-neighborhoods
788,The Rise of Guaranteed Income Programs Could Give Low-Wage Women a Crucial Lifeline,https://nextcity.org/features/rise-of-guaranteed-income-programs-give-low-wage-women-a-crucial-lifeline
789,How Character-Based Lending Nurtures Community Relationships,https://nextcity.org/urbanist-news/how-character-based-lending-nurtures-community-relationships
790,Economics in Brief: Momentum Grows for a Minimum Wage Increase,https://nextcity.org/urbanist-news/economics-in-brief-momentum-grows-for-a-minimum-wage-increase
791,The Pandemic Is Pushing Cities to Rethink How to Drive Capital to Small Business,https://nextcity.org/urbanist-news/pandemic-pushing-cities-rethink-how-to-drive-to-capital-to-small-business
792,The Fair Chance Housing Policy Movement Catching On Across the Country,https://nextcity.org/urbanist-news/the-ban-the-box-housing-policy-movement-catching-on-across-the-country
793,"Housing in Brief: Berkeley Says it Will End Single-Family Zoning, Which It Pioneered",https://nextcity.org/urbanist-news/berkeley-says-it-will-end-single-family-zoning-which-it-pioneered
794,"Framingham, MA Makes Strides Toward Inclusive Civic Engagement",https://nextcity.org/urbanist-news/framingham-ma-makes-strides-toward-inclusive-civic-engagement
795,Philly’s Kensington Corridor Is Taking Back Power Over Economic Development,https://nextcity.org/urbanist-news/phillys-kensington-corridor-is-taking-back-power-over-economic-development
796,Automakers Say They’re Ready to Pull the Plug on Fossil Fuel,https://nextcity.org/urbanist-news/automakers-say-theyre-ready-to-pull-the-plug-on-fossil-fuel
797,How Black Cartographers Put Racism on the Map,https://nextcity.org/urbanist-news/how-black-cartographers-put-racism-on-the-map
798,How NYC Is Stopping Textile Waste With Low-Tech Donation Bins,https://nextcity.org/urbanist-news/how-nyc-is-stopping-textile-waste-with-low-tech-donation-bins
799,How Vermont’s Energy Efficiency Utility Is Helping Businesses Sweat the Small Stuff,https://nextcity.org/urbanist-news/how-vermonts-energy-efficiency-utility-helping-businesses-sweat-small-stuff
800,This New Franchise Model Wants to Deliver on the Promises Franchising Represents,https://nextcity.org/urbanist-news/this-new-franchise-model-wants-deliver-on-promises-franchising-represents
801,Hawaii State Legislator Wants to Take a Page from Singapore’s Housing Playbook,https://nextcity.org/urbanist-news/hawaii-state-legislator-wants-take-page-from-singapores-housing-playbook
802,How the Affordable Care Act Can Keep People out of Prison,https://nextcity.org/urbanist-news/how-the-affordable-care-act-can-keep-people-out-of-prison
803,Economics in Brief: Amazon Changed Traffic Light Timing During Union Drive,https://nextcity.org/urbanist-news/economics-in-brief-amazon-changed-traffic-light-timing-during-union-drive
804,MWBE Certification: What it Means for Your Organization and Why it Matters,https://nextcity.org/urbanist-news/mwbe-certification-what-it-means-for-your-organization-and-why-it-matters
805,Biden Executive Orders Pledge Carbon Reductions. Some Cities Have a Head Start,https://nextcity.org/urbanist-news/biden-executive-orders-pledge-carbon-reductions-some-cities-have-head-start
806,Housing in Brief: HUD Implements Rule Against LGBT Discrimination,https://nextcity.org/urbanist-news/housing-in-brief-hud-implements-rule-against-lgbt-discrimination
807,Informal Workers Have the Tools to Build Better Cities Post-Crisis — Will Governments Listen?,https://nextcity.org/urbanist-news/informal-workers-have-tools-build-better-cities-post-crisis-government
808,How Newark Water Coalition Is Bringing the City Clean Water Without Plastic Waste,https://nextcity.org/urbanist-news/how-newark-water-coalition-is-bringing-the-city-clean-water-without-plastic
809,Thinking About Transportation Policy as if Cities Mattered,https://nextcity.org/urbanist-news/thinking-about-transportation-policy-as-if-cities-mattered
810,"If You Can’t Get To Your Vaccine Appointment, These Cities Will Drive You",https://nextcity.org/urbanist-news/if-you-cant-get-to-your-vaccine-appointment-these-cities-will-drive-you
811,"Durham, NC Just Finished Erasing $2.7 Million In Traffic Debt",https://nextcity.org/urbanist-news/durham-nc-just-finished-erasing-2.7-million-in-traffic-debt
812,Boise’s Affordable Housing Land Trust Strategy Includes Office Conversions,https://nextcity.org/urbanist-news/boise-affordable-housing-land-trust-strategy-office-conversions
813,The Bakery That’s Owned by an Idea,https://nextcity.org/urbanist-news/the-bakery-thats-owned-by-an-idea
814,"For People Who Experience Homelessness, Art Catalyzes Economic Mobility and Rewrites the Narrative",https://nextcity.org/features/for-people-homelessness-art-catalyzes-economic-mobility-rewrites-narrative
815,Economics in Brief: Women Are Disappearing From the Workforce at a Concerning Rate,https://nextcity.org/urbanist-news/women-are-disappearing-from-the-workforce-at-a-concerning-rate
816,"Housing in Brief: San Antonio Housing Authority Reverses Course on Historic Complex, Won’t Privatize",https://nextcity.org/urbanist-news/san-antonio-housing-authority-reverses-course-on-historic-complex
817,How New York and Paris Got Women Into the Bike Saddle,https://nextcity.org/urbanist-news/how-new-york-and-paris-got-women-into-the-bike-saddle
818,Biden’s Civilian Climate Corps Comes Straight Out of the New Deal,https://nextcity.org/urbanist-news/bidens-civilian-climate-corps-comes-straight-out-of-the-new-deal
819,How a Brooklyn Coalition Is Fighting Isolation in Seniors with Low-Tech Conference Calls,https://nextcity.org/urbanist-news/brooklyn-coalition-fighting-isolation-seniors-low-tech-conference-calls
820,Food and Community Leading the Way to Revitalizing the Lower 9th Ward,https://nextcity.org/urbanist-news/food-and-community-leading-the-way-to-revitalizing-the-lower-9th-ward
821,How to Bring Democratic Decision-Making to Authentic Community Engagement,https://nextcity.org/webinars/how-to-bring-democratic-decision-making-to-authentic-community-engagement
822,Will Roadbuilders Simply Bulldoze As Before?,https://nextcity.org/urbanist-news/will-roadbuilders-simply-bulldoze-as-before
823,What Role Can Cities Play in Reparations? Some Aim to Find Out,https://nextcity.org/urbanist-news/what-role-can-cities-play-in-reparations-some-aim-to-find-out
824,Can a Park Prevent Gentrification?,https://nextcity.org/urbanist-news/can-a-park-prevent-gentrification
825,"Seattle’s Newest Community Hub Was Built, Literally, By Neighbors",https://nextcity.org/urbanist-news/seattles-newest-community-hub-was-built-literally-by-neighbors
826,An Atlanta Neighborhood Will Finally Own Property as a Community,https://nextcity.org/urbanist-news/an-atlanta-neighborhood-will-finally-own-property-as-a-community
827,What Is the Faircloth Amendment?,https://nextcity.org/urbanist-news/what-is-the-faircloth-amendment
828,Infrastructure Built by Enslaved People Still Creates Wealth in US Cities,https://nextcity.org/urbanist-news/infrastructure-built-by-enslaved-people-still-creates-wealth-in-us-cities
829,This App Aims to Help SNAP Users Make the Most of Their Benefits,https://nextcity.org/urbanist-news/this-app-aims-to-help-snap-users-make-the-most-of-their-benefits
830,Economics in Brief: Small Businesses Happy With PPP Loans from CDFIs,https://nextcity.org/urbanist-news/economics-in-brief-small-businesses-happy-with-ppp-loans-from-cdfis
831,Housing in Brief: What It Would Take to Bring Mass Social Housing to New York,https://nextcity.org/urbanist-news/housing-in-brief-what-it-would-take-bring-mass-social-housing-to-new-york
832,"By Telling New Stories, Youngstown’s Historical Society Is Reinventing Itself for the 21st Century",https://nextcity.org/urbanist-news/by-telling-new-stories-youngstowns-historical-society-is-reinventing-itself
833,Reviving the Cherokee Language Is a Full-Time Job – Literally,https://nextcity.org/urbanist-news/reviving-the-cherokee-language-is-a-full-time-job-literally
834,Three States and Two Cities Are Getting Serious About Public Banking,https://nextcity.org/urbanist-news/three-states-and-two-cities-are-getting-serious-about-public-banking
835,Feds Take a First Look at the Proposed Baltimore-Washington Maglev,https://nextcity.org/urbanist-news/feds-take-a-first-look-at-the-proposed-baltimore-washington-maglev
836,Minneapolis Is Funding Artists’ Community Healing Projects With Police Dollars,https://nextcity.org/urbanist-news/minneapolis-funding-artists-community-healing-projects-with-police-dollars
837,Giving People Diapers Doesn’t Solve Everything. But It Solves Quite a Bit.,https://nextcity.org/urbanist-news/giving-people-diapers-doesnt-solve-everything-but-it-solves-quite-a-bit
838,How Cities Are Reimagining Neighborhoods and What it Means to Thrive,https://nextcity.org/urbanist-news/how-cities-are-reimagining-neighborhoods-and-what-it-means-to-thrive
839,A Chance to Reclaim the Historic Core of Black Indianapolis,https://nextcity.org/urbanist-news/a-chance-to-reclaim-the-historic-core-of-black-indianapolis
840,What Research Says About the $15 Minimum Wage and the Affordable Housing Crisis,https://nextcity.org/urbanist-news/research-15-minimum-wage-affordable-housing-crisis
841,Edmonton Is Making Its Alleyways a Great Place to Live,https://nextcity.org/urbanist-news/edmonton-is-making-its-alleyways-a-great-place-to-live
842,Housing in Brief: Atlanta Approves $50 Million in Housing Bonds,https://nextcity.org/urbanist-news/housing-in-brief-atlanta-approves-housing-bonds
843,Economics in Brief: Congress Tries Again to Raise the Minimum Wage,https://nextcity.org/urbanist-news/economics-in-brief-congress-tries-again-to-raise-the-minimum-wage
844,How Cities Are Reimagining Our Democracy,https://nextcity.org/urbanist-news/how-cities-are-reimagining-our-democracy
845,The Future of Monumentality: Alternatives to Monumentality,https://nextcity.org/webinars/the-future-of-monumentality-alternatives-to-monumentality
